time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-24T10:52:07.190Z,34.5403,141.5769,10,4.9,mb,,126,1.289,0.69,us,us10006saw,2016-12-14T03:17:46.040Z,"133 km ESE of Katsuura, Japan",earthquake,6.1,1.4,0.044,165,reviewed,us,us
2016-09-24T10:31:45.730Z,34.5106,141.8471,10,4.4,mb,,170,2.185,0.95,us,us10006sar,2016-12-14T03:17:46.040Z,"156 km ESE of ?hara, Japan",earthquake,7.9,1.9,0.203,7,reviewed,us,us
2016-09-24T10:20:45.010Z,34.4902,141.8166,10,4.9,mb,,120,1.48,0.83,us,us10006sal,2016-12-14T03:17:46.040Z,"154 km ESE of ?hara, Japan",earthquake,6.9,1.9,0.056,99,reviewed,us,us
2016-09-23T20:26:24.340Z,34.5454,141.7751,18.28,4.6,mb,,141,2.122,1.07,us,us10006s3q,2016-12-14T03:17:44.040Z,"148 km ESE of ?hara, Japan",earthquake,7.8,5.6,0.116,24,reviewed,us,us
2016-09-23T20:17:11.480Z,34.8916,141.2729,41.62,4.4,mb,,151,1.601,1.1,us,us10006uqd,2016-12-14T03:17:44.040Z,"89 km ESE of ?hara, Japan",earthquake,6.8,10.5,0.202,8,reviewed,us,us
2016-09-23T20:12:35.250Z,34.5462,141.7863,23.68,4.4,mb,,169,2.127,0.81,us,us10006upr,2016-12-14T03:17:44.040Z,"149 km ESE of ?hara, Japan",earthquake,8.4,7.6,0.17,10,reviewed,us,us
2016-09-23T15:02:20.600Z,34.5459,141.7733,10,4.3,mb,,130,2.12,0.65,us,us10006upt,2016-12-14T03:17:44.040Z,"off the east coast of Honshu, Japan",earthquake,7.3,1.9,0.178,9,reviewed,us,us
2016-09-23T13:58:06.020Z,34.4612,141.7858,10,4.7,mb,,144,2.121,0.94,us,us10006s02,2016-12-14T03:17:44.040Z,"154 km SE of ?hara, Japan",earthquake,4.5,1.9,0.106,27,reviewed,us,us
2016-09-23T12:04:51.220Z,34.5504,141.7975,10,4.9,mb,,118,2.129,0.99,us,us10006rzc,2016-12-14T03:17:44.040Z,"149 km ESE of ?hara, Japan",earthquake,3,1.8,0.072,60,reviewed,us,us
2016-09-23T11:04:53.300Z,34.4337,141.5355,10,4.6,mb,,123,1.945,0.81,us,us10006rxy,2016-12-14T03:17:44.040Z,"136 km SE of Katsuura, Japan",earthquake,7.2,1.9,0.054,101,reviewed,us,us
2016-09-23T10:28:20.430Z,34.5949,141.2321,10,5,mww,,58,1.84,0.87,us,us10006rxn,2016-12-14T03:17:44.040Z,"103 km SE of Katsuura, Japan",earthquake,6.2,1.8,,,reviewed,us,us
2016-09-23T10:27:01.530Z,34.5676,141.8994,10,4.7,mb,,126,2.168,0.8,us,us10006rxi,2016-12-14T03:17:44.040Z,"156 km ESE of ?hara, Japan",earthquake,3.9,1.9,0.1,30,reviewed,us,us
2016-09-23T07:31:57.710Z,34.5675,141.5325,10,4.4,mb,,142,1.988,0.6,us,us10006uny,2016-12-14T03:17:43.040Z,"128 km ESE of Katsuura, Japan",earthquake,7.1,1.9,0.19,8,reviewed,us,us
2016-09-23T06:49:52.810Z,34.4322,141.8436,10,4.4,mb,,150,2.14,0.75,us,us10006unx,2016-12-14T03:17:43.040Z,"off the east coast of Honshu, Japan",earthquake,8.7,1.9,0.17,10,reviewed,us,us
2016-09-23T06:46:01.440Z,34.5256,141.687,10,4.7,mb,,136,2.095,0.68,us,us10006rwn,2016-12-14T03:17:43.040Z,"142 km SE of ?hara, Japan",earthquake,4.6,1.7,0.09,38,reviewed,us,us
2016-09-23T06:21:39.710Z,34.4557,141.8586,10,4.2,mb,,155,2.165,0.96,us,us10006up8,2016-12-14T03:17:43.040Z,"160 km ESE of ?hara, Japan",earthquake,9,1.9,0.215,6,reviewed,us,us
2016-09-23T06:13:19.110Z,34.9052,141.4606,10,5.3,mww,,116,1.022,0.8,us,us10006rwa,2016-12-14T03:17:43.040Z,"104 km ESE of ?hara, Japan",earthquake,5.8,1.9,,,reviewed,us,us
2016-09-23T05:34:31.480Z,34.5214,141.7965,10,5.2,mww,,136,1.449,0.85,us,us10006rvp,2016-12-14T03:17:43.040Z,"151 km ESE of ?hara, Japan",earthquake,7.5,1.9,,,reviewed,us,us
2016-09-23T03:37:03.430Z,34.4685,141.87,10,4.6,mb,,129,2.18,0.88,us,us10006ruu,2016-12-14T03:17:43.040Z,"160 km ESE of ?hara, Japan",earthquake,3.2,1.9,0.107,26,reviewed,us,us
2016-09-23T03:08:25.400Z,34.4015,142.1006,10,4.2,mb,,158,2.296,0.93,us,us10006unn,2016-12-14T03:17:43.040Z,"182 km ESE of ?hara, Japan",earthquake,5.1,1.9,0.264,4,reviewed,us,us
2016-09-23T02:43:26.220Z,34.4763,142.0649,10,4.1,mb,,158,2.314,0.62,us,us10006unk,2016-12-14T03:17:43.040Z,"175 km ESE of ?hara, Japan",earthquake,4.4,2,0.234,6,reviewed,us,us
2016-09-23T02:40:21.610Z,34.5102,141.6546,10,4.3,mb,,157,2.069,0.36,us,us10006unj,2016-12-14T03:17:43.040Z,"141 km ESE of Katsuura, Japan",earthquake,7.4,1.8,0.148,13,reviewed,us,us
2016-09-23T02:34:33.650Z,34.4791,141.939,19.7,4.1,mb,,204,2.232,0.44,us,us10006uns,2016-12-14T03:17:43.040Z,"165 km ESE of ?hara, Japan",earthquake,8.1,6.6,0.165,10,reviewed,us,us
2016-09-23T02:26:04.710Z,36.2902,141.8366,33.08,4.5,mb,,135,1.331,0.8,us,us10006ru4,2016-12-14T03:17:43.040Z,"109 km NE of Hasaki, Japan",earthquake,6.9,4.3,0.108,25,reviewed,us,us
2016-09-23T02:10:37.770Z,34.4128,142.1473,10,4.1,mb,,158,2.335,0.42,us,us10006unh,2016-12-14T03:17:43.040Z,"185 km ESE of ?hara, Japan",earthquake,4.8,2,0.234,5,reviewed,us,us
2016-09-23T01:57:42.090Z,34.4626,142.3192,10,4.5,mb,,158,2.477,0.74,us,us10006rtv,2016-12-14T03:17:43.040Z,"195 km SE of Hasaki, Japan",earthquake,7.6,1.9,0.131,17,reviewed,us,us
2016-09-23T01:52:12.540Z,34.6382,141.7336,10,4.5,mb,,157,2.027,1.03,us,us10006rtt,2016-12-14T03:17:43.040Z,"139 km ESE of ?hara, Japan",earthquake,8.6,1.9,0.139,15,reviewed,us,us
2016-09-23T01:48:20.680Z,34.8814,141.6905,10,4.4,mb,,202,1.818,0.84,us,us10006rts,2016-12-14T03:17:43.040Z,"122 km SE of Hasaki, Japan",earthquake,6.8,2,0.239,5,reviewed,us,us
2016-09-23T01:43:34.380Z,34.4985,141.9564,10,4.2,mb,,204,2.251,0.65,us,us10006ung,2016-12-14T03:17:43.040Z,"165 km ESE of ?hara, Japan",earthquake,7.7,2,0.215,6,reviewed,us,us
2016-09-23T01:07:42.270Z,34.6479,142.0857,10,4.2,mb,,158,2.21,1.02,us,us10006unp,2016-12-14T03:17:43.040Z,"165 km SE of Hasaki, Japan",earthquake,5.9,2,0.186,8,reviewed,us,us
2016-09-23T00:53:53.780Z,34.2178,142.4996,10,4.6,mb,,140,2.495,1.05,us,us10006unf,2016-12-14T03:17:43.040Z,"224 km ESE of ?hara, Japan",earthquake,5.6,1.9,0.222,6,reviewed,us,us
2016-09-23T00:42:35.150Z,34.5021,141.7528,10,4.9,mb,,123,2.125,0.6,us,us10006rtm,2016-12-14T03:17:42.040Z,"149 km SE of ?hara, Japan",earthquake,7.2,1.9,0.059,90,reviewed,us,us
2016-09-23T00:38:14.670Z,35.1045,141.2419,50.14,4.1,mb,,183,1.412,1.1,us,us10006und,2016-12-14T03:17:42.040Z,"78 km ESE of ?hara, Japan",earthquake,4.3,11.3,0.26,4,reviewed,us,us
2016-09-23T00:30:23.030Z,34.4351,141.6552,10,4.7,mb,,122,2.021,0.44,us,us10006rtk,2016-12-14T03:17:42.040Z,"145 km ESE of Katsuura, Japan",earthquake,6.5,1.8,0.061,82,reviewed,us,us
2016-09-23T00:26:08.660Z,34.4826,141.6924,10,4.8,mb,,103,2.075,1.03,us,us10006unu,2016-12-14T03:17:42.040Z,"146 km ESE of Katsuura, Japan",earthquake,4.3,1.9,0.077,52,reviewed,us,us
2016-09-23T00:21:01.710Z,34.4899,141.6638,10.61,4.9,mb,,106,2.062,0.97,us,us10006une,2016-12-14T03:17:42.040Z,"143 km ESE of Katsuura, Japan",earthquake,6.9,4.6,0.097,33,reviewed,us,us
2016-09-23T00:14:34.700Z,34.4619,141.6368,10,6.2,mww,,17,1.376,0.83,us,us10006rte,2022-05-03T18:55:17.930Z,"142 km ESE of Katsuura, Japan",earthquake,6,1.7,,,reviewed,us,us
2016-09-22T20:28:45.910Z,34.4432,141.7431,10,4.5,mb,,169,2.082,0.76,us,us10006u4x,2016-12-12T23:01:37.040Z,"152 km ESE of Katsuura, Japan",earthquake,3.3,1.9,0.163,11,reviewed,us,us
2016-09-22T16:20:34.420Z,34.4869,141.7121,16.6,4.7,mb,,128,2.09,0.85,us,us10006rpd,2016-12-12T23:01:37.040Z,"147 km SE of ?hara, Japan",earthquake,6.4,4.6,0.097,32,reviewed,us,us
2016-09-22T16:11:44.620Z,34.4588,141.7716,10,4,mb,,169,2.11,1.05,us,us10006rpa,2016-12-12T23:01:37.040Z,"153 km SE of ?hara, Japan",earthquake,4.1,2,0.259,4,reviewed,us,us
2016-09-22T16:00:46.020Z,34.4304,141.7961,18.44,5,mb,,122,2.108,0.87,us,us10006u4m,2016-12-12T23:01:37.040Z,"157 km ESE of Katsuura, Japan",earthquake,3.6,4.6,0.067,72,reviewed,us,us
2016-09-22T15:57:06.940Z,34.3707,141.7588,19.17,5.3,mww,,112,1.512,1.28,us,us10006rp5,2016-12-12T23:01:37.040Z,"157 km ESE of Katsuura, Japan",earthquake,3.9,2.2,,,reviewed,us,us
2016-09-22T15:56:05.650Z,34.4727,141.8318,10,5.3,mww,,75,1.5,1.15,us,us10006rp0,2016-12-12T23:01:37.040Z,"157 km ESE of ?hara, Japan",earthquake,5.5,1.8,,,reviewed,us,us
2016-09-22T10:21:57.680Z,34.4083,141.8116,10,4.7,mb,,123,2.105,0.85,us,us10006rky,2016-12-12T23:01:36.040Z,"159 km ESE of Katsuura, Japan",earthquake,4,1.9,0.13,18,reviewed,us,us
2016-09-17T07:35:53.030Z,35.5782,141.0189,10,4.5,mwr,,113,0.936,1.04,us,us10006qdg,2016-12-12T23:01:27.040Z,"24 km SE of Hasaki, Japan",earthquake,5,1.9,0.069,20,reviewed,us,us
2016-09-16T17:12:31.120Z,34.4099,141.9933,28.25,4.5,mb,,122,2.227,1.31,us,us10006q6r,2016-12-12T23:01:25.040Z,"173 km ESE of ?hara, Japan",earthquake,7.8,6.5,0.128,18,reviewed,us,us
2016-09-14T20:16:05.520Z,34.5183,141.5402,10,4.6,mb,,100,2.006,1.29,us,us10006plg,2016-12-07T02:56:15.040Z,"131 km ESE of Katsuura, Japan",earthquake,7.2,1.8,0.056,94,reviewed,us,us
2016-09-13T10:12:26.500Z,35.8978,139.7844,74,5,mww,,94,0.467,0.91,us,us10006p8f,2016-12-07T02:56:13.040Z,"near the south coast of Honshu, Japan",earthquake,6.5,5,,,reviewed,us,us
2016-09-12T23:30:40.320Z,35.7138,140.1866,59.95,4.6,mb,,124,0.516,0.67,us,us10006p66,2016-12-07T02:56:13.040Z,"4 km W of Sakura, Japan",earthquake,6.5,5.8,0.089,38,reviewed,us,us
2016-09-12T16:46:35.650Z,34.7501,140.6896,39.68,4.7,mb,,157,1.532,0.71,us,us10006qvx,2016-12-07T02:56:12.040Z,"55 km SE of Katsuura, Japan",earthquake,7.8,10,0.175,10,reviewed,us,us
2016-09-11T02:55:34.670Z,34.4556,141.7336,10,4.6,mb,,121,2.084,0.9,us,us10006nrh,2016-12-07T02:56:10.040Z,"150 km ESE of Katsuura, Japan",earthquake,8.3,1.9,0.077,50,reviewed,us,us
2016-09-10T04:10:06.960Z,34.4873,141.6232,10,4.5,mb,,136,2.035,0.59,us,us10006nj6,2016-12-07T02:56:08.040Z,"140 km ESE of Katsuura, Japan",earthquake,8,1.6,0.096,32,reviewed,us,us
2016-09-09T23:56:43.160Z,34.4026,141.6045,10,4.6,mb,,134,1.968,0.67,us,us10006nnl,2016-12-07T02:56:08.040Z,"144 km SE of Katsuura, Japan",earthquake,4.3,1.9,0.272,4,reviewed,us,us
2016-09-09T23:02:25.380Z,34.4646,141.6378,10,4.6,mb,,120,2.029,0.74,us,us10006nhd,2016-12-07T02:56:08.040Z,"142 km ESE of Katsuura, Japan",earthquake,6.4,1.9,0.082,44,reviewed,us,us
2016-09-09T16:06:15.290Z,34.5398,142.1635,10,4.5,mb,,163,2.333,0.8,us,us10006nn8,2016-12-07T02:56:07.040Z,"179 km SE of Hasaki, Japan",earthquake,9.7,2,0.191,8,reviewed,us,us
2016-09-08T20:17:49.960Z,35.6045,139.8779,9.52,4.4,mb,,136,0.674,0.82,us,us10006pqy,2016-12-03T02:54:49.040Z,"7 km S of Urayasu, Japan",earthquake,2.8,5.6,0.191,8,reviewed,us,us
2016-09-07T04:28:49.740Z,36.1828,140.024,52.08,4.7,mwr,,97,0.143,0.49,us,us10006mlm,2016-12-03T02:54:46.040Z,"7 km WSW of Tsukuba, Japan",earthquake,5.9,6.1,0.08,15,reviewed,us,us
2016-09-06T22:11:58.460Z,36.2646,141.6145,23.13,4,mwr,,131,1.151,0.67,us,us10006mjc,2016-12-03T02:54:46.040Z,"91 km NE of Hasaki, Japan",earthquake,5.9,5.9,0.068,21,reviewed,us,us
2016-09-06T20:47:57.580Z,34.4949,141.7468,10,4.6,mb,,144,2.117,0.73,us,us10006min,2016-12-03T02:54:46.040Z,"149 km SE of ?hara, Japan",earthquake,3.7,1.9,0.099,30,reviewed,us,us
2016-09-05T16:24:17.290Z,34.4522,141.6378,24.51,4.6,mb,,123,2.021,0.7,us,us10006kln,2016-12-03T02:54:44.040Z,"143 km ESE of Katsuura, Japan",earthquake,7.3,5.6,0.07,61,reviewed,us,us
2016-09-04T16:42:45.330Z,35.8698,140.4591,87.56,4.4,mb,,155,0.42,0.39,us,us10006mrv,2016-12-03T02:54:41.040Z,"3 km WSW of Sawara, Japan",earthquake,6.3,5.7,0.17,10,reviewed,us,us
2016-09-02T17:56:18.250Z,34.471,141.6772,7.58,4.5,mb,,149,2.058,0.81,us,us10006kih,2016-12-03T02:54:35.040Z,"145 km ESE of Katsuura, Japan",earthquake,6.8,5.7,0.124,19,reviewed,us,us
2016-09-02T13:29:37.300Z,34.4547,141.4975,10,5.3,mb,,101,1.936,0.85,us,us10006jn9,2016-12-03T02:54:35.040Z,"132 km SE of Katsuura, Japan",earthquake,5.1,1.8,0.048,147,reviewed,us,us
2016-09-02T05:33:42.790Z,34.4455,141.8099,16.91,4.7,mb,,130,2.127,0.75,us,us10006jk1,2016-12-03T02:54:34.040Z,"157 km SE of ?hara, Japan",earthquake,7.1,3.1,0.1,30,reviewed,us,us
2016-08-31T08:20:37.670Z,33.1552,140.9098,40.23,4.5,mb,,130,0.92,0.98,us,us10006rmf,2016-11-29T01:28:48.040Z,"224 km SSE of Tateyama, Japan",earthquake,4.4,9.2,0.135,16,reviewed,us,us
2016-08-31T02:07:35.910Z,34.3959,141.485,36.38,4.6,mb,,135,1.889,1.02,us,us10006ixq,2016-11-29T01:28:47.040Z,"135 km SE of Katsuura, Japan",earthquake,8,7.4,0.07,61,reviewed,us,us
2016-08-30T20:36:48.900Z,36.3454,141.6894,21.94,4.6,mb,,152,1.216,1.06,us,us10006ive,2016-11-29T01:28:47.040Z,"96 km ESE of Takahagi, Japan",earthquake,5.8,6.5,0.103,28,reviewed,us,us
2016-08-30T20:04:47.850Z,36.3307,141.7889,23.07,4.9,mb,,122,1.295,0.78,us,us10006iv1,2016-11-29T01:28:47.040Z,"105 km ESE of Takahagi, Japan",earthquake,5.3,4.8,0.036,236,reviewed,us,us
2016-08-30T00:37:07.390Z,34.5406,136.9931,338.22,4.1,mb,,64,0.808,0.88,us,us20006v6p,2016-11-29T01:28:46.040Z,"15 km ENE of Toba, Japan",earthquake,7.9,6.1,0.047,125,reviewed,us,us
2016-08-29T10:22:00.690Z,34.3672,141.5571,39.1,4.6,mb,,135,1.915,1.08,us,us20006v0p,2016-11-29T01:28:45.040Z,"142 km SE of Katsuura, Japan",earthquake,8.4,7.4,0.06,83,reviewed,us,us
2016-08-28T20:37:16.190Z,34.2294,141.7426,33.28,4.4,mb,,200,1.954,0.37,us,us10006jcy,2016-11-29T01:28:44.040Z,"165 km SE of Katsuura, Japan",earthquake,8.1,8.2,0.203,7,reviewed,us,us
2016-08-27T20:44:36.940Z,34.1609,139.2296,10,4.1,mb,,124,1.151,0.55,us,us20006umw,2016-11-29T01:28:42.040Z,"62 km SSE of Shimoda, Japan",earthquake,5.1,1.9,0.198,7,reviewed,us,us
2016-08-27T13:46:28.190Z,36.0602,139.8829,44.3,4.5,mb,,126,0.301,1.06,us,us20006ujq,2016-11-29T01:28:42.040Z,"1 km NW of Iwai, Japan",earthquake,6.3,6.1,0.071,58,reviewed,us,us
2016-08-19T10:11:24.450Z,33.0572,139.7266,83.95,4.6,mb,,134,0.093,0.83,us,us10006ggs,2016-11-19T04:58:30.040Z,"193 km SSE of Shimoda, Japan",earthquake,10.2,8.2,0.182,9,reviewed,us,us
2016-08-13T21:49:36.680Z,32.6546,137.9944,332.17,4.5,mb,,45,1.574,0.84,us,us10006dn0,2016-11-15T02:21:48.040Z,"217 km S of ?yama, Japan",earthquake,7.5,5.6,0.041,179,reviewed,us,us
2016-08-13T20:15:07.190Z,34.5221,140.3732,38.44,5.2,mb,,53,1.478,0.88,us,us10006dmp,2016-11-15T02:21:48.040Z,"68 km SSE of Kamogawa, Japan",earthquake,5.9,4.3,0.037,243,reviewed,us,us
2016-08-02T16:10:34.060Z,35.3774,140.4533,18.9,4.6,mb,,117,0.877,0.52,us,us100069h8,2016-10-19T04:52:13.040Z,"15 km ESE of Mobara, Japan",earthquake,5.5,3.3,0.122,20,reviewed,us,us
2016-08-02T01:52:35.290Z,32.4738,137.2977,408.03,4,mb,,111,2.19,0.51,us,us100069cu,2016-10-19T04:52:10.040Z,"185 km SE of Shing?, Japan",earthquake,9.4,5,0.087,36,reviewed,us,us
2016-07-30T07:40:38.310Z,35.868,140.6708,23.73,4.3,mwr,,201,0.531,0.61,us,us100068q4,2016-10-19T04:51:47.040Z,"5 km ENE of Omigawa, Japan",earthquake,7,5.4,0.068,21,reviewed,us,us
2016-07-25T16:58:22.320Z,32.4161,141.8303,10,4.7,mb,,128,1.836,0.83,us,us20006hhy,2016-09-24T22:47:19.040Z,"Izu Islands, Japan region",earthquake,6,1.8,0.126,21,reviewed,us,us
2016-07-24T00:51:01.520Z,35.5716,140.2556,52.88,4.5,mb,,124,0.659,0.81,us,us20006h5x,2016-09-24T22:47:17.040Z,"8 km NW of ?ami, Japan",earthquake,6.1,6.6,0.083,43,reviewed,us,us
2016-07-21T10:00:02.390Z,32.645,139.8944,123.42,4.5,mb,,109,0.473,0.83,us,us20006gcv,2016-09-17T01:27:53.040Z,"241 km SSE of Shimoda, Japan",earthquake,7,5.5,0.075,53,reviewed,us,us
2016-07-20T23:40:31.430Z,35.3512,140.5098,45.13,4.1,mb,,134,0.915,0.82,us,us20006hhp,2016-09-17T01:27:52.040Z,"15 km NE of ?hara, Japan",earthquake,6.4,10.9,0.261,4,reviewed,us,us
2016-07-20T02:38:43.100Z,35.963,140.0872,51.48,4.3,mb,,151,0.28,0.69,us,us20006g12,2016-09-17T01:27:51.040Z,"4 km W of Ushiku, Japan",earthquake,7.3,5.5,0.217,6,reviewed,us,us
2016-07-19T22:25:32.210Z,35.9914,140.0323,39.28,5,mb,,108,0.271,1.09,us,us20006fzz,2022-05-03T18:53:27.996Z,"5 km ESE of Mitsukaid?, Japan",earthquake,5.9,5.3,0.04,199,reviewed,us,us
2016-07-19T14:55:07.560Z,36.0085,140.0897,51.49,4.2,mb,,136,0.236,0.49,us,us20006fuz,2016-09-17T01:27:51.040Z,"6 km NW of Ushiku, Japan",earthquake,7.3,5.4,0.176,9,reviewed,us,us
2016-07-19T03:57:50.350Z,35.346,140.4152,25.48,4.8,mwr,,114,0.901,0.46,us,us20006fp6,2022-05-03T18:53:29.309Z,"11 km N of ?hara, Japan",earthquake,5.3,4.6,0.071,19,reviewed,us,us
2016-07-18T23:10:46.790Z,33.8396,137.888,318.53,4.3,mb,,75,1.665,0.42,us,us20006grc,2016-09-17T01:27:50.040Z,"90 km SSW of ?yama, Japan",earthquake,8.3,5.8,0.113,22,reviewed,us,us
2016-07-17T09:43:25.540Z,34.3855,137.1185,338.92,4.7,mb,,53,0.965,0.87,us,us20006fc9,2016-09-17T01:27:48.040Z,"27 km ESE of Toba, Japan",earthquake,7,5.1,0.039,203,reviewed,us,us
2016-07-17T09:03:16.820Z,33.9696,137.347,333.51,4,mb,,71,1.401,0.93,us,us20006gp1,2016-09-17T01:27:48.040Z,"73 km SE of Toba, Japan",earthquake,9.3,7.8,0.09,33,reviewed,us,us
2016-07-17T04:24:01.860Z,36.0052,139.9227,40.22,5,mb,,95,0.312,0.79,us,us20006fax,2022-05-03T18:53:26.763Z,"5 km SSE of Iwai, Japan",earthquake,5.9,4.7,0.029,373,reviewed,us,us
2016-07-17T00:11:02.500Z,35.0413,142.2615,10,4.5,mb,,144,2.062,0.81,us,us20006f9p,2016-09-17T01:27:47.040Z,"150 km ESE of Hasaki, Japan",earthquake,6.5,1.9,0.131,17,reviewed,us,us
2016-07-14T02:22:13.990Z,33.343,139.2206,10,4.5,mb,,62,0.521,0.94,us,us20006ei0,2016-09-08T01:50:31.040Z,"150 km S of Shimoda, Japan",earthquake,3.4,1.9,0.093,34,reviewed,us,us
2016-07-14T02:17:25.900Z,33.4441,139.362,10,4.8,mwr,,76,0.5,0.42,us,us20006ehi,2022-05-03T17:55:02.319Z,"142 km SSE of Shimoda, Japan",earthquake,5.3,1.9,0.083,14,reviewed,us,us
2016-07-14T02:07:06.670Z,33.3691,139.2791,10,4.6,mb,,105,0.49,0.49,us,us20006ehg,2016-09-08T01:50:31.040Z,"148 km SSE of Shimoda, Japan",earthquake,3.8,1.8,0.061,82,reviewed,us,us
2016-07-14T02:05:56.140Z,33.4053,139.3434,10,4.5,mb,,81,0.466,0.96,us,us20006ehb,2016-09-08T01:50:31.040Z,"145 km SSE of Shimoda, Japan",earthquake,5.4,1.9,0.082,43,reviewed,us,us
2016-07-13T02:54:32.280Z,33.3715,139.366,10,4.5,mb,,103,0.43,0.88,us,us1000635v,2016-09-08T01:50:29.040Z,"149 km SSE of Shimoda, Japan",earthquake,5.6,1.9,0.127,18,reviewed,us,us
2016-07-12T21:24:53.480Z,33.3348,139.2983,10.49,4.6,mb,,64,0.459,0.51,us,us20006fs5,2016-09-08T01:50:29.040Z,"152 km SSE of Shimoda, Japan",earthquake,5.8,4.8,0.072,57,reviewed,us,us
2016-07-11T22:34:01.390Z,33.4269,139.3373,10,4.6,mb,,90,0.483,0.91,us,us100062rh,2016-09-08T01:50:28.040Z,"143 km SSE of Shimoda, Japan",earthquake,5.2,1.9,0.07,62,reviewed,us,us
2016-07-11T21:56:49.970Z,33.4308,139.373,10,4.6,mb,,78,0.463,0.96,us,us100062qg,2016-09-08T01:50:28.040Z,"143 km SSE of Shimoda, Japan",earthquake,5.3,1.9,0.07,60,reviewed,us,us
2016-07-11T20:54:19.730Z,33.4277,139.3565,10,4.8,mb,,79,0.471,1,us,us100062px,2016-09-08T01:50:28.040Z,"143 km SSE of Shimoda, Japan",earthquake,5.2,1.9,0.058,90,reviewed,us,us
2016-07-11T10:31:11.350Z,33.267,139.3048,18.08,4.5,mb,,180,0.427,0.45,us,us100062ku,2016-09-08T01:50:27.040Z,"159 km SSE of Shimoda, Japan",earthquake,7.4,3.8,0.075,53,reviewed,us,us
2016-07-11T08:39:40.390Z,33.3993,139.2716,10,4.6,mb,,69,0.511,0.69,us,us100062jg,2016-09-08T01:50:27.040Z,"144 km SSE of Shimoda, Japan",earthquake,5.3,1.9,0.062,78,reviewed,us,us
2016-07-11T08:33:04.640Z,33.3824,139.294,10,4.7,mb,,69,0.486,0.71,us,us100062ja,2016-10-04T17:22:32.097Z,"147 km SSE of Shimoda, Japan",earthquake,5.8,1.9,0.069,63,reviewed,us,us
2016-07-11T07:58:33.700Z,33.353,139.269,10,4.4,mb,,69,0.49,0.58,us,us100062j0,2016-09-08T01:50:27.040Z,"149 km SSE of Shimoda, Japan",earthquake,5.4,1.9,0.101,28,reviewed,us,us
2016-07-11T06:44:50.590Z,33.3218,139.2987,10,4.4,mb,,76,0.453,1.06,us,us20006fq8,2016-09-08T01:50:27.040Z,"153 km SSE of Shimoda, Japan",earthquake,5.9,1.9,0.112,23,reviewed,us,us
2016-07-11T06:22:00.840Z,33.4326,139.3614,10,4.6,mwr,,61,0.471,0.68,us,us100062id,2022-05-03T17:54:11.850Z,"143 km SSE of Shimoda, Japan",earthquake,5.1,1.8,0.098,10,reviewed,us,us
2016-07-06T22:26:36.260Z,34.0522,140.6893,18.47,4.2,mb,,141,1.186,0.62,us,us100063an,2016-09-02T21:36:40.040Z,"126 km SSE of Katsuura, Japan",earthquake,6.1,2.8,0.167,10,reviewed,us,us
2016-07-05T23:47:29.010Z,35.7875,140.9389,27.02,4.4,mb,,112,0.75,1.05,us,us1000614p,2016-09-02T21:36:39.040Z,"11 km ENE of Hasaki, Japan",earthquake,5.7,5.2,0.092,34,reviewed,us,us
2016-07-05T06:01:29.000Z,35.8656,140.9833,38.86,4.6,mb,,112,0.738,0.99,us,us10005zzy,2016-09-02T21:36:38.040Z,"19 km NE of Hasaki, Japan",earthquake,2.2,7.1,0.125,19,reviewed,us,us
2016-07-05T03:46:12.830Z,35.755,141.0072,39.21,4.5,mb,,112,0.814,0.62,us,us10005zz1,2016-09-02T21:36:38.040Z,"near the east coast of Honshu, Japan",earthquake,6,5.7,0.075,52,reviewed,us,us
2016-07-04T13:48:47.380Z,36.1262,139.7036,50.23,4.5,mb,,91,0.407,0.75,us,us10005zu6,2016-09-02T21:36:37.040Z,"eastern Honshu, Japan",earthquake,5.6,6.1,0.11,24,reviewed,us,us
2016-07-04T02:00:55.800Z,36.3423,140.1121,75.99,4.3,mb,,118,0.128,0.69,us,us10005zqe,2016-09-02T21:36:36.040Z,"1 km SE of Iwase, Japan",earthquake,6.9,4.8,0.178,9,reviewed,us,us
2016-07-01T23:49:39.120Z,36.2552,140.9117,29.06,4.3,mb,,113,0.583,0.81,us,us10005zcr,2016-09-02T21:36:33.040Z,"30 km ESE of ?arai, Japan",earthquake,5.9,5.2,0.122,19,reviewed,us,us
2016-06-30T21:26:28.220Z,36.2038,139.8496,56.35,4.3,mb,,83,0.277,1.27,us,us10006198,2016-08-31T03:08:24.040Z,"11 km SSW of Y?ki, Japan",earthquake,5.7,5.7,0.201,7,reviewed,us,us
2016-06-27T06:27:30.930Z,32.7909,141.9841,10,4.7,mb,,87,1.853,0.88,us,us2000674r,2016-08-31T03:08:19.040Z,"Izu Islands, Japan region",earthquake,7,1.8,0.052,113,reviewed,us,us
2016-06-21T10:21:36.580Z,35.9932,139.9811,48.28,4.4,mb,,132,0.291,0.58,us,us200066jp,2016-08-27T02:15:33.040Z,"2 km S of Mitsukaid?, Japan",earthquake,6.8,7.9,0.219,6,reviewed,us,us
2016-06-20T08:06:26.860Z,32.513,137.8632,344.76,4.3,mb,,107,1.726,0.85,us,us200065gq,2016-08-27T02:15:31.040Z,"221 km SE of Shing?, Japan",earthquake,5.8,5.9,0.043,155,reviewed,us,us
